,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
152027,2023-11-02 06:00:00 EDT,101.18,102.63,20,9,77,-5.2,-1.8,-5,24100,8,0,-1.8,-2.1,4.12E-16,1.17E-01,6.37E-16,7.83E-02
152087,2023-11-02 07:00:00 EDT,101.15,102.6,16,9,80,-4.8,-1.8,-5,24100,7,0,-1.8,-1.9,3.23E-16,1.25E-01,,
152147,2023-11-02 08:00:00 EDT,101.16,102.61,14,8,79,-4.5,-1.4,-4,24100,7,2,-1.2,-1.8,3.07E-16,1.22E-01,,
152207,2023-11-02 09:00:00 EDT,101.19,102.64,18,7,74,-4.3,-0.2,-3,24100,7,99,-0.2,-1.4,8.07E-16,8.09E-02,,
152267,2023-11-02 10:00:00 EDT,101.2,102.64,19,9,65,-4.5,1.3,ERROR,24100,7,170,1.4,-0.1,2.78E-15,3.21E-02,,
152327,2023-11-02 11:00:00 EDT,101.19,102.63,20,17,59,-3.7,3.5,ERROR,24100,7,654,3.5,1.3,2.78E-15,3.32E-02,,
152387,2023-11-02 12:00:00 EDT,101.17,102.61,22,21,51,-3.9,5.4,ERROR,24100,8,738,5.8,3.5,2.62E-15,3.33E-02,,
152447,2023-11-02 13:00:00 EDT,101.13,102.57,23,13,47,-3.6,6.9,ERROR,24100,8,584,6.9,5.4,2.06E-15,4.01E-02,,
152507,2023-11-02 14:00:00 EDT,101.07,102.51,22,20,40,-5.4,7.4,ERROR,24100,7,566,7.5,6.8,1.06E-15,6.11E-02,,
152567,2023-11-02 15:00:00 EDT,101.06,102.5,23,23,40,-5.4,7.5,ERROR,24100,7,542,7.9,7.4,3.74E-16,1.31E-01,,
152627,2023-11-02 16:00:00 EDT,101.06,102.5,22,17,41,-5,7.4,ERROR,24100,7,320,7.5,7.4,7.33E-17,2.93E-01,,
152687,2023-11-02 17:00:00 EDT,101.06,102.5,23,13,43,-4.8,6.8,ERROR,24100,8,195,7.4,6.8,3.32E-16,1.20E-01,,
