,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
67427,2023-09-04 12:00:00 EDT,99.76,101.12,36,3,68,19.9,26.2,ERROR,24100,4,2426,26.9,25.8,1.37E-14,1.22E-02,7.56E-15,1.75E-02
67487,2023-09-04 13:00:00 EDT,99.73,101.09,22,6,65,20.5,27.7,ERROR,24100,3,2737,28,26.2,1.41E-14,1.20E-02,,
67547,2023-09-04 14:00:00 EDT,99.73,101.09,23,11,58,20.3,29.2,ERROR,24100,4,2746,29.2,27.4,1.26E-14,1.29E-02,,
67607,2023-09-04 15:00:00 EDT,99.7,101.06,26,12,56,20,29.4,ERROR,24100,5,2558,30.1,28.6,1.05E-14,1.44E-02,,
67667,2023-09-04 16:00:00 EDT,99.73,101.09,26,7,57,20.5,29.8,ERROR,24100,3,0,30.3,29.2,8.67E-15,1.64E-02,,
67727,2023-09-04 17:00:00 EDT,99.73,101.09,24,7,58,20.6,29.7,ERROR,24100,2,1640,30,29.4,4.03E-15,2.66E-02,,
67787,2023-09-04 18:00:00 EDT,99.74,101.04,25,7,60,20.8,29.3,ERROR,24100,2,0,ERROR,ERROR,1.63E-15,4.57E-02,,
67847,2023-09-04 19:00:00 EDT,99.77,101.12,24,8,71,21.2,26.9,ERROR,24100,2,424,29.5,28,9.97E-16,6.08E-02,,
67907,2023-09-04 20:00:00 EDT,99.82,101.17,25,4,79,20.7,24.4,ERROR,24100,1,32,28,24.7,1.32E-15,5.06E-02,,
67967,2023-09-04 21:00:00 EDT,99.88,101.24,15,5,88,21,23,ERROR,24100,0,0,24.6,22.2,1.92E-15,4.08E-02,,
68027,2023-09-04 22:00:00 EDT,99.9,101.26,17,9,91,21.3,22.9,ERROR,24100,0,0,23.4,21.9,2.83E-15,3.22E-02,,
68087,2023-09-04 23:00:00 EDT,99.93,101.29,18,10,96,22.2,22.9,ERROR,24100,0,0,23.8,22.9,1.35E-15,5.00E-02,,
