,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
130307,2023-10-18 04:00:00 EDT,100.4,101.8,18,8,97,5.5,6,ERROR,24100,7,0,6.3,5.9,3.67E-15,2.88E-02,1.25E-15,5.24E-02
130367,2023-10-18 05:00:00 EDT,100.43,101.83,19,6,98,5.9,6.1,ERROR,24100,7,0,6.3,6,1.41E-15,4.90E-02,,
130427,2023-10-18 06:00:00 EDT,100.47,101.88,21,5,99,5.8,6,ERROR,24100,7,0,6.3,5.9,6.83E-16,7.75E-02,,
130487,2023-10-18 07:00:00 EDT,100.51,101.92,27,4,100,5.2,5.2,ERROR,24100,7,0,6.1,4.5,8.23E-16,7.21E-02,,
130547,2023-10-18 08:00:00 EDT,100.56,101.97,22,4,100,5.4,5.4,ERROR,24100,6,34,5.5,4.6,1.87E-15,4.34E-02,,
130607,2023-10-18 09:00:00 EDT,100.58,101.99,21,3,95,6.1,6.8,ERROR,24100,7,230,6.8,5.5,3.38E-15,2.88E-02,,
130667,2023-10-18 10:00:00 EDT,100.64,102.05,24,9,88,6.2,8.1,ERROR,24100,7,502,8.1,6.9,4.97E-15,2.27E-02,,
130727,2023-10-18 11:00:00 EDT,100.66,102.07,24,9,80,6.1,9.3,ERROR,24100,7,729,9.3,8.1,6.49E-15,1.91E-02,,
130787,2023-10-18 12:00:00 EDT,100.67,102.08,26,7,73,5.7,10.3,ERROR,24100,8,876,10.5,9.1,5.81E-15,2.04E-02,,
130847,2023-10-18 13:00:00 EDT,100.65,102.06,18,8,68,6,11.7,ERROR,24100,8,871,11.7,10.4,8.56E-15,1.61E-02,,
130907,2023-10-18 14:00:00 EDT,100.56,101.97,29,6,56,5.2,13.7,ERROR,24100,6,1300,13.9,11.7,7.55E-15,2.17E-02,,
130967,2023-10-18 15:00:00 EDT,100.53,101.94,20,9,56,5.5,13.9,ERROR,24100,7,1452,14.7,13.6,2.45E-15,3.53E-02,,
